0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,252,0,0,1,251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,2,252,251,0,18,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,161,252,0,0,251,0,0,0,0,0,0,0,0,0,0,0,1,1,254,0,0,1,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,174,252,252,0,252,252,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,250,0,0,253,3,0,0,0,0,0,0,0,0,0,0,255,254,252,0,0,253,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,250,252,252,0,252,252,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,251,1,0,249,252,0,0,0,0,0,0,0,0,0,1,248,252,252,253,0,0,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,253,252,252,252,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66,250,254,21,254,235,0,0,0,0,0,0,0,0,0,255,252,252,252,1,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,252,254,0,250,0,0,0,6,252,252,252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,203,0,253,252,249,251,0,0,0,0,0,0,0,0,249,252,252,252,254,4,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,2,0,0,0,0,242,0,248,169,248,252,252,0,252,4,0,3,250,252,252,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,253,0,0,0,1,4,0,250,252,252,0,0,0,0,0,0,0,0,243,253,252,252,250,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103,0,0,58,0,252,0,252,253,250,252,252,248,252,251,0,247,249,252,252,251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,252,251,0,0,0,0,0,252,252,252,1,0,0,0,0,0,0,0,0,252,252,252,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,4,0,157,0,252,1,253,254,253,250,0,252,252,252,252,252,252,252,254,0,250,252,252,252,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,254,0,0,0,18,0,253,252,252,0,0,0,0,0,0,0,0,0,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,252,1,252,2,254,0,254,251,251,253,251,251,12,252,252,252,253,252,252,250,252,176,252,252,252,252,252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,155,0,0,0,0,0,0,0,0,0,95,0,0,0,0,252,156,0,0,0,7,0,253,252,252,0,0,0,0,0,0,0,59,130,252,252,252,1,0,0,0,0,0,0,1,252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,252,0,250,0,255,0,251,99,252,97,251,252,250,253,251,252,101,251,252,156,252,253,252,252,252,252,252,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
0,0,0,236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,161,252,251,0,0,0,0,0,0,0,1,2,252,252,252,0,0,0,0,0,0,0,1,252,252,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,2,248,12,252,0,252,3,252,1,251,252,252,226,119,1,0,204,252,250,252,252,252,252,252,252,252,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,253,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,252,252,252,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,251,0,253,2,252,253,252,252,254,0,0,0,0,0,251,252,252,252,252,252,252,252,253,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,156,253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,1,252,252,235,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250,252,252,252,0,253,252,231,254,252,255,0,0,0,0,0,252,252,252,252,252,252,252,254,0,0,0,0,0,0,0,0,0,0,0,0,0,4,231,0,0,0,0,0,0,0,0,0,1,252,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,251,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,158,0,2,252,252,251,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,2,254,193,251,0,253,252,252,192,252,0,0,0,0,0,0,249,252,252,252,252,252,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,252,0,0,0,0,0,0,0,0,0,100,252,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,252,252,254,255,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,252,254,253,1,252,252,251,0,250,0,0,0,0,2,169,252,252,252,252,252,252,1,0,0,0,0,0,0,246,0,0,0,2,0,0,0,0,249,0,0,0,0,0,0,0,0,3,253,253,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,126,0,252,252,252,250,0,0,0,0,0,0,13,255,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,252,247,251,252,252,244,253,248,230,231,0,0,0,2,252,252,252,252,252,252,252,0,0,0,0,0,234,254,251,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,251,238,1,0
0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,252,252,252,250,0,0,0,0,105,0,252,252,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,252,254,254,252,253,1,1,252,0,251,0,0,0,252,252,252,252,252,252,252,252,0,0,0,1,253,252,252,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,252,0,0,0
